timestamp,source,lux
2021-06-07 13:25:43.323000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,424.34125
2021-06-07 13:25:45.359000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,500.59998
2021-06-07 13:26:17.037000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,419.09375
2021-06-07 13:26:26.203000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,376.68124
2021-06-07 13:27:51.642000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,446.78
2021-06-07 13:28:00.773000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,388.28
2021-06-07 13:28:20.630000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,321.3175
2021-06-07 13:28:26.162000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,381.315
2021-06-07 13:28:37.754000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,303.69125
2021-06-07 13:28:49.144000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,363.50626
2021-06-07 13:29:09.465000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,527.16876
2021-06-07 13:29:11.466000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,458.66
2021-06-07 13:29:19.303000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,357.1725
2021-06-07 13:29:25.533000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,496.78748
2021-06-07 13:29:33.535000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,419.47498
2021-06-07 13:29:39.241000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,476.7475
2021-06-07 13:29:58.534000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,601.83496
2021-06-07 13:29:59.999000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,539.9425
2021-06-07 13:30:07.568000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,432.23624
2021-06-07 13:30:15.028000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,435.57248
2021-06-07 13:30:17.192000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,454.2675
2021-06-07 13:30:18.488000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,440.365
2021-06-07 13:30:20.056000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,383.25873
2021-06-07 13:30:21.106000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,170.78375
2021-06-07 13:30:22.349000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,200.08875
2021-06-07 13:30:23.614000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,277.83875
2021-06-07 13:30:25.183000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,323.04623
2021-06-07 13:30:26.229000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,455.0675
2021-06-07 13:30:31.189000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,515.91
2021-06-07 13:30:32.359000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,571.845
2021-06-07 13:30:38.754000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,375.8075
2021-06-07 13:30:42.713000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,414.75623
2021-06-07 13:30:45.312000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,293.35373
2021-06-07 13:31:10.907000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,294.37375
2021-06-07 13:32:31.978000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,250.41624
2021-06-07 13:32:37.676000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,252.51874
2021-06-07 13:32:58.015000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,208.40999
2021-06-07 13:33:00.573000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,207.00749
2021-06-07 13:33:04.323000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,245.03749
2021-06-07 13:33:09.881000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,197.65375
2021-06-07 13:33:10.938000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,163.28624
2021-06-07 13:33:16.566000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,53.54625
2021-06-07 13:33:20.098000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,79.03875
2021-06-07 13:33:26.372000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,0.7
2021-06-07 13:36:39.244000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,62.0225
2021-06-07 13:36:45.239000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,207.34625
2021-06-07 13:37:00.832000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,330.43
2021-06-07 13:37:07.907000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,275.55624
2021-06-07 13:37:26.902000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,320.0825
2021-06-07 13:38:34.317000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,267.88126
2021-06-07 13:38:35.438000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,278.285
2021-06-07 13:38:36.473000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,238.66875
2021-06-07 13:39:21.844000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,192.90999
2021-06-07 13:39:27.375000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,249.625
2021-06-07 13:39:30.601000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,324.41998
2021-06-07 13:40:48.124000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,291.53
2021-06-07 13:40:49.415000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,322.87875
2021-06-07 13:40:58.977000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,338.13373
2021-06-07 13:41:05.403000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,373.46124
2021-06-07 13:41:06.791000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,193.7175
2021-06-07 13:41:08.465000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,183.24124
2021-06-07 13:41:16.430000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,197.79625
2021-06-07 13:41:22.158000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,152.98874
2021-06-07 13:41:23.444000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,235.39499
2021-06-07 13:41:25.059000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,105.405
2021-06-07 13:46:39.588000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,5.5
2021-06-07 13:46:41.454000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1400.8075
2021-06-07 13:46:49.261000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,897.6137
2021-06-07 13:47:02.915000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1648.335
2021-06-07 13:47:04.417000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1447.4187
2021-06-07 13:47:07.679000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1860.0499
2021-06-07 13:47:16.368000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1374.645
2021-06-07 13:47:24.266000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1667.4962
2021-06-07 13:47:28.477000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,221.40125
2021-06-07 13:47:29.964000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:47:31.191000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,33.70125
2021-06-07 13:47:33.237000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,40.157497
2021-06-07 13:47:35.999000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,31.55875
2021-06-07 13:47:43.025000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,40.9825
2021-06-07 13:47:45.480000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,34.72625
2021-06-07 13:47:47.867000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,30.17125
2021-06-07 13:47:49.197000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,45.695
2021-06-07 13:47:50.629000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,39.28125
2021-06-07 13:47:54.313000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,33.56125
2021-06-07 13:48:01.030000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,31.137499
2021-06-07 13:48:02.599000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:48:03.655000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,59.0
2021-06-07 13:48:04.918000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,45.1125
2021-06-07 13:48:05.943000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,81.77875
2021-06-07 13:48:07.017000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,37.20625
2021-06-07 13:48:08.362000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,49.26625
2021-06-07 13:48:09.370000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2492.9
2021-06-07 13:48:12.336000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3983.9312
2021-06-07 13:48:13.364000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,61.102497
2021-06-07 13:48:14.796000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:48:15.819000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:48:19.162000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:48:20.901000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,32.3075
2021-06-07 13:48:24.958000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:49:47.757000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,25.0
2021-06-07 13:49:49.224000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,32.8525
2021-06-07 13:49:50.451000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,38.0075
2021-06-07 13:49:52.121000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,59.267498
2021-06-07 13:50:01.517000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,904.71875
2021-06-07 13:50:02.805000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2650.8687
2021-06-07 13:50:04.927000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1454.0187
2021-06-07 13:50:06.364000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1566.8712
2021-06-07 13:50:07.933000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1392.705
2021-06-07 13:50:09.126000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,63.70625
2021-06-07 13:50:10.206000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2516.6587
2021-06-07 13:50:11.964000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,4194.976
2021-06-07 13:50:13.841000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3518.9175
2021-06-07 13:50:15.103000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2946.4424
2021-06-07 13:50:16.165000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,2213.5974
2021-06-07 13:50:22.185000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,219.92874
2021-06-07 13:50:23.198000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,925.8137
2021-06-07 13:50:24.458000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3049.5725
2021-06-07 13:50:26.304000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3442.665
2021-06-07 13:50:27.329000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,346.68875
2021-06-07 13:50:28.474000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,514.285
2021-06-07 13:50:29.944000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,1206.1274
2021-06-07 13:50:31.904000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,89.722496
2021-06-07 13:50:33.086000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,496.84998
2021-06-07 13:50:34.117000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,3519.381
2021-06-07 13:50:35.146000+02:00,test_spring2021_internal_Jessica.Google.Pixel 4a,269.44873
